neighbourhood,room_type,price,number_of_reviews
Haight Ashbury,Entire home/apt,175,0
Haight Ashbury,Entire home/apt,175,10
Haight Ashbury,Private room,174,0
Haight Ashbury,Entire home/apt,169,9
Haight Ashbury,Entire home/apt,169,2
Haight Ashbury,Entire home/apt,165,69
Haight Ashbury,Private room,165,108
Haight Ashbury,Private room,165,33
Haight Ashbury,Private room,165,40
Haight Ashbury,Private room,164,0
Haight Ashbury,Entire home/apt,160,31
Haight Ashbury,Entire home/apt,160,75
Haight Ashbury,Entire home/apt,160,45
Haight Ashbury,Private room,160,0
Haight Ashbury,Private room,159,72
Haight Ashbury,Private room,159,27
Haight Ashbury,Entire home/apt,159,35
Haight Ashbury,Entire home/apt,157,10
Haight Ashbury,Entire home/apt,156,3
Haight Ashbury,Entire home/apt,155,17
Haight Ashbury,Entire home/apt,155,145
Haight Ashbury,Entire home/apt,155,0
Haight Ashbury,Private room,150,16
Haight Ashbury,Private room,150,2
Haight Ashbury,Private room,150,69
Haight Ashbury,Entire home/apt,150,7
Haight Ashbury,Entire home/apt,150,9
Haight Ashbury,Private room,150,1
Haight Ashbury,Entire home/apt,150,0
Haight Ashbury,Private room,150,22
Haight Ashbury,Private room,150,36
Haight Ashbury,Private room,150,0
Haight Ashbury,Entire home/apt,150,10
Haight Ashbury,Private room,150,0
Haight Ashbury,Private room,150,23
Haight Ashbury,Entire home/apt,150,102
Haight Ashbury,Entire home/apt,150,68
Haight Ashbury,Private room,150,19
Haight Ashbury,Entire home/apt,150,6
Haight Ashbury,Entire home/apt,150,1
Haight Ashbury,Entire home/apt,150,0
Haight Ashbury,Private room,150,1
Haight Ashbury,Private room,150,1
Haight Ashbury,Private room,150,7
Haight Ashbury,Private room,149,6
Haight Ashbury,Entire home/apt,149,1
Haight Ashbury,Entire home/apt,149,27
Haight Ashbury,Private room,145,30
Haight Ashbury,Private room,145,8
Haight Ashbury,Private room,145,0
Haight Ashbury,Private room,145,0
Haight Ashbury,Entire home/apt,145,0
Haight Ashbury,Entire home/apt,145,4
Haight Ashbury,Entire home/apt,145,21
Haight Ashbury,Entire home/apt,145,63
Haight Ashbury,Entire home/apt,143,11
Haight Ashbury,Entire home/apt,140,0
Haight Ashbury,Private room,140,79
Haight Ashbury,Entire home/apt,140,26
Haight Ashbury,Private room,139,55
Haight Ashbury,Entire home/apt,139,0
Haight Ashbury,Private room,135,135
Haight Ashbury,Private room,130,0
Haight Ashbury,Entire home/apt,130,206
Haight Ashbury,Private room,130,0
Haight Ashbury,Entire home/apt,129,199
Haight Ashbury,Entire home/apt,129,192
Haight Ashbury,Private room,125,1
Haight Ashbury,Private room,125,1
Haight Ashbury,Private room,125,7
Haight Ashbury,Private room,125,0
Haight Ashbury,Private room,125,1
Haight Ashbury,Private room,125,114
Haight Ashbury,Private room,125,18
Haight Ashbury,Entire home/apt,125,0
Haight Ashbury,Private room,125,72
Haight Ashbury,Private room,124,1
Haight Ashbury,Private room,120,1
Haight Ashbury,Private room,120,1
Haight Ashbury,Private room,120,146
Haight Ashbury,Private room,120,40
Haight Ashbury,Private room,120,11
Haight Ashbury,Private room,120,27
Haight Ashbury,Private room,120,0
Haight Ashbury,Private room,120,122
Haight Ashbury,Private room,120,17
Haight Ashbury,Private room,119,1
Haight Ashbury,Private room,119,0
Haight Ashbury,Private room,119,5
Haight Ashbury,Private room,119,8
Haight Ashbury,Private room,119,39
Haight Ashbury,Private room,116,58
Haight Ashbury,Entire home/apt,115,7
Haight Ashbury,Private room,115,0
Haight Ashbury,Private room,114,32
Haight Ashbury,Entire home/apt,111,3
Haight Ashbury,Private room,110,7
Haight Ashbury,Private room,110,66
Haight Ashbury,Private room,110,2
Haight Ashbury,Private room,110,10
Haight Ashbury,Private room,110,0
Haight Ashbury,Entire home/apt,108,4
Haight Ashbury,Private room,108,197
Haight Ashbury,Private room,107,35
Haight Ashbury,Private room,106,0
Haight Ashbury,Private room,105,3
Haight Ashbury,Private room,105,1
Haight Ashbury,Private room,102,201
Haight Ashbury,Private room,100,13
Haight Ashbury,Private room,100,0
Haight Ashbury,Private room,100,10
Haight Ashbury,Private room,100,0
Haight Ashbury,Private room,100,23
Haight Ashbury,Private room,100,1
Haight Ashbury,Private room,100,5
Haight Ashbury,Private room,100,14
Haight Ashbury,Private room,100,0
Haight Ashbury,Private room,100,22
Haight Ashbury,Private room,100,0
Haight Ashbury,Private room,100,0
Haight Ashbury,Private room,100,9
Haight Ashbury,Private room,99,0
Haight Ashbury,Private room,99,1
Haight Ashbury,Private room,99,0
Haight Ashbury,Entire home/apt,99,2
Haight Ashbury,Private room,99,80
Haight Ashbury,Private room,99,2
Haight Ashbury,Private room,99,94
Haight Ashbury,Private room,99,147
Haight Ashbury,Private room,97,8
Haight Ashbury,Private room,96,30
Haight Ashbury,Private room,96,0
Haight Ashbury,Private room,95,0
Haight Ashbury,Private room,95,0
Haight Ashbury,Private room,95,1
Haight Ashbury,Private room,94,136
Haight Ashbury,Private room,93,1
Haight Ashbury,Private room,93,31
Haight Ashbury,Private room,90,0
Haight Ashbury,Private room,90,11
Haight Ashbury,Private room,90,314
Haight Ashbury,Private room,90,0
Haight Ashbury,Private room,90,1
Haight Ashbury,Entire home/apt,90,2
Haight Ashbury,Private room,90,1
Haight Ashbury,Private room,90,0
Haight Ashbury,Private room,90,212
Haight Ashbury,Private room,89,1
Haight Ashbury,Private room,89,5
Haight Ashbury,Private room,89,30
Haight Ashbury,Private room,89,3
Haight Ashbury,Private room,89,20
Haight Ashbury,Private room,89,1
Haight Ashbury,Private room,89,4
Haight Ashbury,Private room,89,128
Haight Ashbury,Private room,85,1
Haight Ashbury,Private room,85,0
Haight Ashbury,Private room,85,215
Haight Ashbury,Private room,85,2
Haight Ashbury,Private room,84,0
Haight Ashbury,Private room,80,8
Haight Ashbury,Private room,80,19
Haight Ashbury,Private room,80,2
Haight Ashbury,Private room,80,52
Haight Ashbury,Private room,80,0
Haight Ashbury,Private room,80,195
Haight Ashbury,Private room,80,5
Haight Ashbury,Private room,80,1
Haight Ashbury,Private room,79,3
Haight Ashbury,Private room,79,1
Haight Ashbury,Private room,79,3
Haight Ashbury,Private room,79,1
Haight Ashbury,Private room,79,135
Haight Ashbury,Private room,79,5
Haight Ashbury,Private room,79,2
Haight Ashbury,Private room,79,2
Haight Ashbury,Private room,79,103
Haight Ashbury,Private room,79,2
Haight Ashbury,Private room,79,1
Haight Ashbury,Private room,79,1
Haight Ashbury,Private room,79,164
Haight Ashbury,Private room,79,6
Haight Ashbury,Private room,79,0
Haight Ashbury,Private room,79,2
Haight Ashbury,Private room,79,1
Haight Ashbury,Private room,78,0
Haight Ashbury,Private room,77,1
Haight Ashbury,Private room,77,23
Haight Ashbury,Private room,75,0
Haight Ashbury,Private room,72,2
Haight Ashbury,Private room,71,2
Haight Ashbury,Private room,69,148
Haight Ashbury,Private room,69,39
Haight Ashbury,Private room,65,15
Haight Ashbury,Private room,65,8
Haight Ashbury,Private room,65,11
Haight Ashbury,Private room,65,1
Haight Ashbury,Private room,65,7
Haight Ashbury,Private room,65,6
Haight Ashbury,Private room,60,25
Haight Ashbury,Private room,60,0
Haight Ashbury,Private room,60,6
Haight Ashbury,Private room,60,27
Haight Ashbury,Private room,60,3
Haight Ashbury,Private room,58,0
Haight Ashbury,Shared room,55,9
Haight Ashbury,Shared room,55,10
Haight Ashbury,Shared room,55,6
Haight Ashbury,Shared room,55,12
Haight Ashbury,Shared room,55,28
Haight Ashbury,Private room,53,196
Haight Ashbury,Private room,50,38
Haight Ashbury,Shared room,45,11
Haight Ashbury,Shared room,44,8
Haight Ashbury,Shared room,40,13
Haight Ashbury,Shared room,40,13
Haight Ashbury,Shared room,40,15
Inner Richmond,Entire home/apt,1200,0
Inner Richmond,Entire home/apt,1076,1
Inner Richmond,Entire home/apt,1000,0
Inner Richmond,Entire home/apt,1000,11
Inner Richmond,Entire home/apt,1000,0
Inner Richmond,Entire home/apt,900,0
Inner Richmond,Entire home/apt,877,0
Inner Richmond,Entire home/apt,800,0
Inner Richmond,Entire home/apt,800,1
Inner Richmond,Entire home/apt,800,0
Inner Richmond,Entire home/apt,700,0
Inner Richmond,Entire home/apt,700,0
Inner Richmond,Entire home/apt,700,0
Inner Richmond,Entire home/apt,699,0
Inner Richmond,Entire home/apt,685,0
Inner Richmond,Entire home/apt,650,0
Inner Richmond,Entire home/apt,650,0
Inner Richmond,Entire home/apt,650,0
Inner Richmond,Entire home/apt,600,12
Inner Richmond,Entire home/apt,600,0
Inner Richmond,Entire home/apt,600,0
Inner Richmond,Entire home/apt,600,0
Inner Richmond,Entire home/apt,575,0
Inner Richmond,Entire home/apt,575,11
Inner Richmond,Entire home/apt,500,2
Inner Richmond,Entire home/apt,500,1
Inner Richmond,Entire home/apt,500,15
Inner Richmond,Entire home/apt,500,0
Inner Richmond,Entire home/apt,499,2
Inner Richmond,Entire home/apt,499,23
Inner Richmond,Entire home/apt,495,0
Inner Richmond,Entire home/apt,489,7
Inner Richmond,Entire home/apt,489,0
Inner Richmond,Private room,480,0
Inner Richmond,Entire home/apt,450,16
Inner Richmond,Entire home/apt,450,9
Inner Richmond,Entire home/apt,450,8
Inner Richmond,Entire home/apt,450,0
Inner Richmond,Entire home/apt,438,6
Inner Richmond,Entire home/apt,420,0
Inner Richmond,Entire home/apt,400,0
Inner Richmond,Entire home/apt,400,0
Inner Richmond,Entire home/apt,400,2
Inner Richmond,Entire home/apt,400,6
Inner Richmond,Entire home/apt,399,3
Inner Richmond,Entire home/apt,398,5
Inner Richmond,Entire home/apt,375,5
Inner Richmond,Entire home/apt,375,5
Inner Richmond,Entire home/apt,375,6
Inner Richmond,Entire home/apt,360,0
Inner Richmond,Private room,360,12
Inner Richmond,Entire home/apt,355,0
Inner Richmond,Entire home/apt,350,0
Inner Richmond,Entire home/apt,350,1
Inner Richmond,Entire home/apt,350,11
Inner Richmond,Entire home/apt,350,13
Inner Richmond,Private room,350,3
Inner Richmond,Entire home/apt,350,7
Inner Richmond,Entire home/apt,350,0
Inner Richmond,Entire home/apt,350,0
Inner Richmond,Entire home/apt,329,56
Inner Richmond,Private room,329,0
Inner Richmond,Entire home/apt,325,2
Inner Richmond,Entire home/apt,325,8
Inner Richmond,Entire home/apt,325,19
Inner Richmond,Entire home/apt,320,0
Inner Richmond,Entire home/apt,320,47
Inner Richmond,Entire home/apt,300,0
Inner Richmond,Private room,300,0
Inner Richmond,Entire home/apt,300,0
Inner Richmond,Entire home/apt,300,1
Inner Richmond,Entire home/apt,300,72
Inner Richmond,Entire home/apt,300,0
Inner Richmond,Entire home/apt,300,87
Inner Richmond,Entire home/apt,300,0
Inner Richmond,Entire home/apt,299,16
Inner Richmond,Entire home/apt,296,13
Inner Richmond,Entire home/apt,295,0
Inner Richmond,Entire home/apt,295,11
Inner Richmond,Entire home/apt,295,124
Inner Richmond,Entire home/apt,289,4
Inner Richmond,Entire home/apt,285,7
Inner Richmond,Entire home/apt,275,0
Inner Richmond,Private room,260,1
Inner Richmond,Entire home/apt,260,61
Inner Richmond,Entire home/apt,250,21
Inner Richmond,Entire home/apt,250,125
Inner Richmond,Entire home/apt,250,0
Inner Richmond,Entire home/apt,250,31
Inner Richmond,Entire home/apt,250,17
Inner Richmond,Entire home/apt,250,0
Inner Richmond,Private room,250,0
Inner Richmond,Entire home/apt,250,2
Inner Richmond,Entire home/apt,250,1
Inner Richmond,Entire home/apt,250,0
Inner Richmond,Entire home/apt,250,5
Inner Richmond,Entire home/apt,240,11
Inner Richmond,Entire home/apt,235,1
Inner Richmond,Private room,235,0
Inner Richmond,Private room,230,5
Inner Richmond,Entire home/apt,230,0
Inner Richmond,Entire home/apt,229,6
Inner Richmond,Entire home/apt,225,0
Inner Richmond,Entire home/apt,225,23
Inner Richmond,Private room,225,0
Inner Richmond,Entire home/apt,225,76
Inner Richmond,Entire home/apt,225,0
Inner Richmond,Entire home/apt,225,4
Inner Richmond,Entire home/apt,220,26
Inner Richmond,Entire home/apt,210,13
Inner Richmond,Private room,200,5
Inner Richmond,Private room,200,0
Inner Richmond,Entire home/apt,200,12
Inner Richmond,Entire home/apt,200,6
Inner Richmond,Entire home/apt,200,17
Inner Richmond,Entire home/apt,200,21
Inner Richmond,Entire home/apt,200,7
Inner Richmond,Entire home/apt,200,0
Inner Richmond,Entire home/apt,200,0
Inner Richmond,Entire home/apt,200,3
Inner Richmond,Entire home/apt,200,23
Inner Richmond,Entire home/apt,200,0
Inner Richmond,Entire home/apt,199,7
Inner Richmond,Private room,199,0
Inner Richmond,Entire home/apt,198,54
Inner Richmond,Entire home/apt,195,14
Inner Richmond,Entire home/apt,195,81
Inner Richmond,Entire home/apt,190,33
Inner Richmond,Entire home/apt,189,4
Inner Richmond,Entire home/apt,189,5
Inner Richmond,Entire home/apt,189,12
Inner Richmond,Entire home/apt,188,22
Inner Richmond,Entire home/apt,185,24
Inner Richmond,Entire home/apt,185,34
Inner Richmond,Entire home/apt,180,2
Inner Richmond,Entire home/apt,180,148
Inner Richmond,Entire home/apt,180,4
Inner Richmond,Entire home/apt,180,213
Inner Richmond,Entire home/apt,180,30
Inner Richmond,Entire home/apt,180,0
Inner Richmond,Entire home/apt,178,88
Inner Richmond,Private room,177,0
Inner Richmond,Entire home/apt,175,1
Inner Richmond,Entire home/apt,175,91
Inner Richmond,Entire home/apt,175,7
Inner Richmond,Entire home/apt,175,23
Inner Richmond,Entire home/apt,175,7
Inner Richmond,Entire home/apt,175,3
Inner Richmond,Entire home/apt,174,0
Inner Richmond,Entire home/apt,170,5
Inner Richmond,Entire home/apt,169,1
Inner Richmond,Entire home/apt,165,8
Inner Richmond,Entire home/apt,164,0
Inner Richmond,Entire home/apt,164,8
Inner Richmond,Entire home/apt,160,23
Inner Richmond,Entire home/apt,160,36
Inner Richmond,Entire home/apt,160,26
Inner Richmond,Private room,160,1
Inner Richmond,Entire home/apt,160,3
Inner Richmond,Entire home/apt,159,24
Inner Richmond,Entire home/apt,159,21
Inner Richmond,Private room,155,52
Inner Richmond,Entire home/apt,150,12
Inner Richmond,Private room,150,0
Inner Richmond,Private room,150,1
Inner Richmond,Private room,150,83
Inner Richmond,Private room,150,2
Inner Richmond,Entire home/apt,150,0
Inner Richmond,Entire home/apt,150,70
Inner Richmond,Entire home/apt,150,0
Inner Richmond,Private room,150,0
Inner Richmond,Entire home/apt,150,25
Inner Richmond,Entire home/apt,150,12
Inner Richmond,Private room,150,0
Inner Richmond,Private room,150,0
Inner Richmond,Shared room,150,1
Inner Richmond,Entire home/apt,150,4
Inner Richmond,Entire home/apt,150,0
Inner Richmond,Entire home/apt,150,0
Inner Richmond,Private room,145,0
Inner Richmond,Entire home/apt,142,11
Inner Richmond,Private room,140,126
Inner Richmond,Entire home/apt,140,44
Inner Richmond,Entire home/apt,140,52
Inner Richmond,Private room,140,6
Inner Richmond,Entire home/apt,140,0
Inner Richmond,Entire home/apt,140,86
Inner Richmond,Entire home/apt,139,12
Inner Richmond,Entire home/apt,139,24
Inner Richmond,Private room,135,2
Inner Richmond,Entire home/apt,135,11
Inner Richmond,Private room,135,116
Inner Richmond,Private room,135,52
Inner Richmond,Private room,135,0
Inner Richmond,Entire home/apt,130,0
Inner Richmond,Private room,130,0
Inner Richmond,Entire home/apt,130,46
Inner Richmond,Entire home/apt,130,44
Inner Richmond,Entire home/apt,130,47
Inner Richmond,Private room,130,19
Inner Richmond,Entire home/apt,130,71
Inner Richmond,Private room,125,154
Inner Richmond,Private room,125,87
Inner Richmond,Private room,125,9
Inner Richmond,Entire home/apt,125,37
Inner Richmond,Entire home/apt,125,11
Inner Richmond,Private room,125,5
Inner Richmond,Private room,125,2
Inner Richmond,Private room,125,29
Inner Richmond,Entire home/apt,125,75
Inner Richmond,Private room,125,4
Inner Richmond,Entire home/apt,123,1
Inner Richmond,Private room,120,19
Inner Richmond,Private room,120,6
Inner Richmond,Private room,120,61
Inner Richmond,Private room,119,124
Inner Richmond,Entire home/apt,119,42
Inner Richmond,Entire home/apt,115,9
Inner Richmond,Entire home/apt,110,6
Inner Richmond,Private room,110,5
Inner Richmond,Entire home/apt,110,3
Inner Richmond,Private room,110,2
Inner Richmond,Private room,105,129
Inner Richmond,Private room,100,0
Inner Richmond,Private room,100,0
Inner Richmond,Private room,100,0
Inner Richmond,Private room,100,12
Inner Richmond,Private room,100,9
Inner Richmond,Entire home/apt,100,21
Inner Richmond,Private room,100,2
Inner Richmond,Entire home/apt,100,1
Inner Richmond,Entire home/apt,100,62
Inner Richmond,Private room,99,0
Inner Richmond,Private room,97,2
Inner Richmond,Private room,95,1
Inner Richmond,Private room,95,19
Inner Richmond,Private room,95,33
Inner Richmond,Private room,90,1
Inner Richmond,Private room,90,6
Inner Richmond,Private room,90,25
Inner Richmond,Private room,90,145
Inner Richmond,Private room,90,5
Inner Richmond,Private room,89,3
Inner Richmond,Private room,89,83
Inner Richmond,Private room,89,49
Inner Richmond,Entire home/apt,88,37
Inner Richmond,Private room,85,2
Inner Richmond,Private room,85,2
Inner Richmond,Private room,85,1
Inner Richmond,Private room,80,1
Inner Richmond,Private room,80,11
Inner Richmond,Private room,80,7
Inner Richmond,Private room,80,5
Inner Richmond,Private room,80,1
Inner Richmond,Private room,80,2
Inner Richmond,Shared room,80,4
Inner Richmond,Private room,79,119
Inner Richmond,Private room,79,43
Inner Richmond,Private room,79,62
Inner Richmond,Private room,77,2
Inner Richmond,Private room,77,0
Inner Richmond,Private room,77,0
Inner Richmond,Private room,75,3
Inner Richmond,Private room,75,4
Inner Richmond,Private room,75,3
Inner Richmond,Private room,75,3
Inner Richmond,Shared room,75,0
Inner Richmond,Private room,72,4
Inner Richmond,Entire home/apt,71,0
Inner Richmond,Private room,70,0
Inner Richmond,Private room,70,9
Inner Richmond,Private room,70,5
Inner Richmond,Private room,69,41
Inner Richmond,Private room,65,94
Inner Richmond,Private room,65,0
Inner Richmond,Private room,62,0
Inner Richmond,Private room,61,9
Inner Richmond,Shared room,60,0
Inner Richmond,Private room,60,1
Inner Richmond,Private room,60,97
Inner Richmond,Private room,60,4
Inner Richmond,Private room,60,1
Inner Richmond,Private room,59,0
Inner Richmond,Private room,59,0
Inner Richmond,Private room,59,1
Inner Richmond,Private room,59,0
Inner Richmond,Private room,59,54
Inner Richmond,Shared room,53,19
Inner Richmond,Shared room,53,18
Inner Richmond,Shared room,53,22
Inner Richmond,Private room,51,0
Inner Richmond,Shared room,50,20
Inner Richmond,Shared room,49,17
Inner Richmond,Entire home/apt,49,16
Inner Richmond,Private room,30,3
Inner Sunset,Entire home/apt,3500,0
Inner Sunset,Entire home/apt,2500,0
Inner Sunset,Private room,2000,0
Inner Sunset,Entire home/apt,1800,0
Inner Sunset,Entire home/apt,1500,0
Inner Sunset,Entire home/apt,1450,0
Inner Sunset,Entire home/apt,1200,0
Inner Sunset,Entire home/apt,1200,0
Inner Sunset,Entire home/apt,700,50
Inner Sunset,Entire home/apt,650,1
Inner Sunset,Entire home/apt,585,7
Inner Sunset,Entire home/apt,550,1
Inner Sunset,Entire home/apt,550,5
Inner Sunset,Entire home/apt,485,0
Inner Sunset,Entire home/apt,450,6
Inner Sunset,Entire home/apt,414,2
Inner Sunset,Entire home/apt,412,44
Inner Sunset,Private room,400,0
Inner Sunset,Private room,400,0
Inner Sunset,Entire home/apt,400,3
Inner Sunset,Entire home/apt,385,0
Inner Sunset,Entire home/apt,380,19
Inner Sunset,Entire home/apt,375,0
Inner Sunset,Entire home/apt,375,0
Inner Sunset,Entire home/apt,360,22
Inner Sunset,Entire home/apt,360,1
Inner Sunset,Entire home/apt,350,11
Inner Sunset,Entire home/apt,350,0
Inner Sunset,Entire home/apt,345,1
Inner Sunset,Entire home/apt,340,0
Inner Sunset,Entire home/apt,330,3
Inner Sunset,Entire home/apt,325,4
Inner Sunset,Entire home/apt,320,1
Inner Sunset,Entire home/apt,300,0
Inner Sunset,Entire home/apt,275,2
Inner Sunset,Entire home/apt,275,2
Inner Sunset,Entire home/apt,275,4
Inner Sunset,Entire home/apt,250,5
Inner Sunset,Entire home/apt,250,1
Inner Sunset,Private room,250,0
Inner Sunset,Entire home/apt,249,20
Inner Sunset,Entire home/apt,235,0
Inner Sunset,Entire home/apt,229,29
Inner Sunset,Entire home/apt,227,5
Inner Sunset,Private room,225,0
Inner Sunset,Private room,225,0
Inner Sunset,Entire home/apt,220,1
Inner Sunset,Entire home/apt,211,21
Inner Sunset,Entire home/apt,210,1
Inner Sunset,Entire home/apt,200,0
Inner Sunset,Private room,200,0
Inner Sunset,Entire home/apt,200,1
Inner Sunset,Entire home/apt,200,1
Inner Sunset,Entire home/apt,200,0
Inner Sunset,Entire home/apt,200,1
Inner Sunset,Entire home/apt,199,20
Inner Sunset,Entire home/apt,198,16
Inner Sunset,Entire home/apt,198,1
Inner Sunset,Entire home/apt,195,40
Inner Sunset,Entire home/apt,195,1
Inner Sunset,Entire home/apt,189,140
Inner Sunset,Entire home/apt,189,7
Inner Sunset,Entire home/apt,188,0
Inner Sunset,Entire home/apt,185,54
Inner Sunset,Entire home/apt,185,87
Inner Sunset,Entire home/apt,180,1
Inner Sunset,Private room,180,0
Inner Sunset,Entire home/apt,179,135
Inner Sunset,Entire home/apt,177,120
Inner Sunset,Entire home/apt,175,3
Inner Sunset,Entire home/apt,175,3
Inner Sunset,Entire home/apt,175,0
Inner Sunset,Entire home/apt,175,3
Inner Sunset,Entire home/apt,165,4
Inner Sunset,Entire home/apt,165,8
Inner Sunset,Entire home/apt,160,18
Inner Sunset,Entire home/apt,155,10
Inner Sunset,Entire home/apt,150,3
Inner Sunset,Private room,150,0
Inner Sunset,Entire home/apt,150,6
Inner Sunset,Entire home/apt,150,12
Inner Sunset,Entire home/apt,149,8
Inner Sunset,Entire home/apt,149,17
Inner Sunset,Private room,148,19
Inner Sunset,Entire home/apt,148,3
Inner Sunset,Private room,147,1
Inner Sunset,Entire home/apt,145,34
Inner Sunset,Private room,145,11
Inner Sunset,Entire home/apt,145,247
Inner Sunset,Private room,144,19
Inner Sunset,Private room,144,86
Inner Sunset,Entire home/apt,142,14
Inner Sunset,Private room,140,0
Inner Sunset,Entire home/apt,140,19
Inner Sunset,Entire home/apt,139,123
Inner Sunset,Entire home/apt,136,10
Inner Sunset,Entire home/apt,130,3
Inner Sunset,Private room,129,86
Inner Sunset,Entire home/apt,129,165
Inner Sunset,Entire home/apt,129,14
Inner Sunset,Private room,129,29
Inner Sunset,Entire home/apt,125,0
Inner Sunset,Entire home/apt,125,23
Inner Sunset,Entire home/apt,124,114
Inner Sunset,Private room,120,6
Inner Sunset,Private room,120,37
Inner Sunset,Shared room,110,1
Inner Sunset,Entire home/apt,109,9
Inner Sunset,Shared room,105,0
Inner Sunset,Private room,105,4
Inner Sunset,Entire home/apt,105,0
Inner Sunset,Private room,105,113
Inner Sunset,Private room,100,0
Inner Sunset,Private room,100,106
Inner Sunset,Private room,100,158
Inner Sunset,Private room,100,9
Inner Sunset,Entire home/apt,100,0
Inner Sunset,Entire home/apt,100,1
Inner Sunset,Private room,99,59
Inner Sunset,Entire home/apt,99,106
Inner Sunset,Private room,99,170
Inner Sunset,Entire home/apt,98,6
Inner Sunset,Private room,96,2
Inner Sunset,Private room,95,49
Inner Sunset,Entire home/apt,95,41
Inner Sunset,Private room,90,3
Inner Sunset,Private room,90,2
Inner Sunset,Private room,90,1
Inner Sunset,Private room,89,120
Inner Sunset,Private room,89,14
Inner Sunset,Private room,88,168
Inner Sunset,Private room,88,7
Inner Sunset,Private room,87,41
Inner Sunset,Private room,85,1
Inner Sunset,Private room,85,2
Inner Sunset,Private room,85,5
Inner Sunset,Private room,85,24
Inner Sunset,Private room,84,103
Inner Sunset,Private room,80,11
Inner Sunset,Private room,80,4
Inner Sunset,Private room,80,0
Inner Sunset,Private room,79,7
Inner Sunset,Private room,75,4
Inner Sunset,Private room,75,5
Inner Sunset,Private room,75,3
Inner Sunset,Private room,72,2
Inner Sunset,Private room,71,0
Inner Sunset,Shared room,70,3
Inner Sunset,Private room,70,0
Inner Sunset,Private room,65,3
Inner Sunset,Private room,64,0
Inner Sunset,Private room,50,35
Inner Sunset,Shared room,10,0
Inner Sunset,Shared room,10,0
Lakeshore,Entire home/apt,800,0
Lakeshore,Private room,700,0
Lakeshore,Entire home/apt,400,0
Lakeshore,Private room,283,0
Lakeshore,Entire home/apt,250,0
Lakeshore,Private room,250,8
Lakeshore,Entire home/apt,250,4
Lakeshore,Entire home/apt,225,71
Lakeshore,Entire home/apt,210,0
Lakeshore,Entire home/apt,205,2
Lakeshore,Entire home/apt,200,4
Lakeshore,Entire home/apt,199,13
Lakeshore,Entire home/apt,160,1
Lakeshore,Entire home/apt,150,12
Lakeshore,Entire home/apt,145,1
Lakeshore,Private room,135,9
Lakeshore,Entire home/apt,120,0
Lakeshore,Entire home/apt,120,0
Lakeshore,Entire home/apt,120,3
Lakeshore,Private room,119,0
Lakeshore,Entire home/apt,110,4
Lakeshore,Private room,110,5
Lakeshore,Private room,100,5
Lakeshore,Private room,100,0
Lakeshore,Private room,100,0
Lakeshore,Private room,99,2
Lakeshore,Private room,99,8
Lakeshore,Private room,98,9
Lakeshore,Entire home/apt,90,0
Lakeshore,Private room,90,1
Lakeshore,Private room,90,10
Lakeshore,Private room,90,8
Lakeshore,Private room,86,1
Lakeshore,Private room,85,3
Lakeshore,Private room,85,5
Lakeshore,Private room,85,17
Lakeshore,Entire home/apt,83,7
Lakeshore,Private room,82,0
Lakeshore,Private room,80,0
Lakeshore,Private room,75,5
Lakeshore,Private room,75,17
Lakeshore,Private room,75,23
Lakeshore,Private room,74,19
Lakeshore,Private room,73,30
Lakeshore,Private room,71,24
Lakeshore,Private room,70,0
Lakeshore,Private room,70,0
Lakeshore,Private room,70,0
Lakeshore,Private room,69,0
Lakeshore,Private room,68,1
Lakeshore,Private room,67,24
Lakeshore,Private room,65,6
Lakeshore,Private room,65,7
Lakeshore,Private room,60,23
Lakeshore,Private room,59,5
Lakeshore,Private room,57,1
Lakeshore,Private room,55,2
Lakeshore,Private room,53,61
Lakeshore,Private room,50,0
Lakeshore,Private room,45,0
Lakeshore,Private room,40,1
Lakeshore,Shared room,40,8
Lakeshore,Shared room,37,2
Lakeshore,Shared room,33,2
Lakeshore,Private room,22,0
Marina,Entire home/apt,2200,0
Marina,Entire home/apt,2000,0
Marina,Entire home/apt,1599,1
Marina,Entire home/apt,1500,2
Marina,Entire home/apt,1500,4
Marina,Entire home/apt,1500,0
Marina,Entire home/apt,1425,0
Marina,Entire home/apt,1275,3
Marina,Entire home/apt,1200,0
Marina,Entire home/apt,1195,0
Marina,Entire home/apt,1000,0
Marina,Entire home/apt,1000,0
Marina,Entire home/apt,1000,0
Marina,Entire home/apt,999,6
Marina,Entire home/apt,993,0
Marina,Entire home/apt,900,1
Marina,Entire home/apt,900,10
Marina,Entire home/apt,850,0
Marina,Entire home/apt,800,2
Marina,Entire home/apt,800,0
Marina,Entire home/apt,750,0
Marina,Entire home/apt,700,0
Marina,Entire home/apt,700,4
Marina,Entire home/apt,700,5
Marina,Entire home/apt,700,0
Marina,Entire home/apt,699,14
Marina,Entire home/apt,695,0
Marina,Entire home/apt,650,0
Marina,Entire home/apt,630,4
Marina,Entire home/apt,600,0
Marina,Entire home/apt,600,42
Marina,Entire home/apt,600,14
Marina,Entire home/apt,600,2
Marina,Entire home/apt,600,1
Marina,Entire home/apt,595,2
Marina,Entire home/apt,585,12
Marina,Entire home/apt,570,3
Marina,Entire home/apt,550,18
Marina,Entire home/apt,550,5
Marina,Entire home/apt,550,2
Marina,Entire home/apt,525,29
Marina,Entire home/apt,500,0
Marina,Entire home/apt,500,1
Marina,Entire home/apt,500,0
Marina,Entire home/apt,500,2
