neighbourhood,room_type,price,number_of_reviews
Central City,Entire home/apt,175,65
Central City,Private room,65,64
Central City,Entire home/apt,115,19
Central City,Entire home/apt,180,1
Central City,Entire home/apt,248,1
Central City,Private room,500,0
Central City,Entire home/apt,130,3
Central City,Entire home/apt,450,0
Central City,Entire home/apt,107,130
Central City,Entire home/apt,238,1
Central City,Entire home/apt,800,23
Central City,Entire home/apt,99,23
Central City,Entire home/apt,490,0
Central City,Entire home/apt,400,0
Central City,Entire home/apt,140,7
Central City,Entire home/apt,150,1
Central City,Private room,95,0
Central City,Entire home/apt,127,6
Central City,Entire home/apt,125,313
Central City,Private room,500,0
Central City,Entire home/apt,165,18
Central City,Entire home/apt,120,19
Central City,Private room,120,32
Central City,Entire home/apt,400,0
Central City,Entire home/apt,140,57
Central City,Private room,95,21
Central City,Entire home/apt,150,89
Central City,Private room,55,36
Central City,Private room,80,0
Central City,Entire home/apt,150,11
Central City,Entire home/apt,83,22
Central City,Entire home/apt,110,0
Central City,Entire home/apt,115,10
Central City,Entire home/apt,239,2
Central City,Entire home/apt,1000,24
Central City,Entire home/apt,139,0
Central City,Entire home/apt,350,7
Central City,Entire home/apt,95,34
Central City,Shared room,29,13
Central City,Entire home/apt,110,4
Central City,Private room,150,7
Central City,Entire home/apt,220,0
Central City,Entire home/apt,150,29
Central City,Entire home/apt,690,4
Central City,Entire home/apt,195,1
Central City,Entire home/apt,135,28
Central City,Private room,99,2
Central City,Entire home/apt,179,2
Central City,Private room,80,1
Central City,Private room,100,1
Central City,Entire home/apt,200,1
Central City,Private room,60,26
Central City,Private room,66,49
Central City,Private room,90,136
Central City,Entire home/apt,135,35
Central City,Entire home/apt,189,16
Central City,Entire home/apt,150,2
Central City,Entire home/apt,285,0
Central City,Entire home/apt,199,14
Central City,Entire home/apt,190,0
Central City,Entire home/apt,199,13
Central City,Entire home/apt,248,2
Central City,Entire home/apt,1000,0
Central City,Private room,95,15
Central City,Entire home/apt,75,31
Central City,Entire home/apt,125,2
Central City,Entire home/apt,88,26
Central City,Entire home/apt,115,0
Central City,Private room,100,0
Central City,Private room,89,16
Central City,Entire home/apt,199,0
Central City,Entire home/apt,130,75
Central City,Entire home/apt,125,2
Central City,Entire home/apt,800,70
Central City,Private room,52,126
Central City,Entire home/apt,200,23
Central City,Entire home/apt,185,0
Central City,Entire home/apt,137,15
Central City,Entire home/apt,95,8
Central City,Entire home/apt,239,1
Central City,Entire home/apt,18,9
Central City,Entire home/apt,250,1
Central City,Entire home/apt,110,0
Central City,Entire home/apt,179,1
Central City,Entire home/apt,135,103
Central City,Entire home/apt,207,4
Central City,Entire home/apt,110,60
Central City,Entire home/apt,250,12
Central City,Shared room,43,19
Central City,Entire home/apt,199,1
Central City,Entire home/apt,210,1
Central City,Entire home/apt,239,5
Central City,Entire home/apt,850,40
Central City,Entire home/apt,250,0
Central City,Entire home/apt,120,115
Central City,Entire home/apt,137,36
Central City,Entire home/apt,69,8
Central City,Entire home/apt,285,3
Central City,Entire home/apt,150,2
Central City,Entire home/apt,249,6
Central City,Entire home/apt,125,21
Central City,Entire home/apt,137,0
Central City,Entire home/apt,130,0
Central City,Entire home/apt,1000,2
Central City,Entire home/apt,250,1
Central City,Private room,79,5
Central City,Entire home/apt,119,14
Central City,Entire home/apt,150,11
Central City,Entire home/apt,105,21
Central City,Private room,100,0
Central City,Entire home/apt,199,0
Central City,Entire home/apt,115,0
Central City,Entire home/apt,600,0
Central City,Entire home/apt,125,18
Central City,Entire home/apt,600,6
Central City,Private room,55,6
Central City,Private room,95,147
Central City,Entire home/apt,115,6
Central City,Entire home/apt,150,6
Central City,Entire home/apt,189,149
Central City,Entire home/apt,234,2
Central City,Entire home/apt,200,0
Central City,Entire home/apt,250,0
Central City,Private room,90,1
Central City,Entire home/apt,199,2
Central City,Entire home/apt,395,1
Central City,Entire home/apt,100,20
Central City,Entire home/apt,109,0
Central City,Entire home/apt,170,133
Central City,Entire home/apt,299,4
Central City,Entire home/apt,199,1
Central City,Entire home/apt,250,0
Central City,Entire home/apt,155,33
Central City,Entire home/apt,228,26
Central City,Entire home/apt,125,4
Central City,Entire home/apt,400,47
Central City,Entire home/apt,115,4
Central City,Private room,190,6
Central City,Entire home/apt,75,21
Central City,Private room,85,156
Central City,Entire home/apt,175,1
Central City,Entire home/apt,325,2
Central City,Private room,60,17
Central City,Entire home/apt,150,1
Central City,Entire home/apt,80,0
Central City,Entire home/apt,100,47
Central City,Entire home/apt,150,81
Central City,Private room,68,234
Central City,Shared room,39,38
Central City,Entire home/apt,125,39
Central City,Entire home/apt,149,1
Central City,Entire home/apt,200,56
Central City,Entire home/apt,285,5
Central City,Entire home/apt,300,9
Central City,Entire home/apt,100,42
Central City,Private room,55,47
Central City,Entire home/apt,130,0
Central City,Entire home/apt,125,1
Central City,Entire home/apt,350,51
Central City,Entire home/apt,87,0
Central City,Entire home/apt,140,116
Central City,Shared room,45,27
Central City,Entire home/apt,295,22
Central City,Entire home/apt,190,1
Central City,Private room,79,6
Central City,Entire home/apt,125,0
Central City,Private room,282,36
Central City,Private room,75,1
Central City,Entire home/apt,110,3
Central City,Private room,65,8
Central City,Shared room,39,22
Central City,Private room,55,91
Central City,Entire home/apt,250,1
Central City,Entire home/apt,109,38
Central City,Entire home/apt,99,68
Central City,Entire home/apt,90,52
Behrman,Entire home/apt,87,1
Behrman,Entire home/apt,102,6
Behrman,Entire home/apt,350,6
Black Pearl,Entire home/apt,100,1
Black Pearl,Entire home/apt,675,1
Black Pearl,Entire home/apt,325,7
Black Pearl,Entire home/apt,125,1
Black Pearl,Private room,450,0
Black Pearl,Private room,54,119
Black Pearl,Entire home/apt,100,21
Black Pearl,Entire home/apt,125,4
Black Pearl,Entire home/apt,135,0
Black Pearl,Entire home/apt,175,21
Black Pearl,Entire home/apt,99,3
Black Pearl,Entire home/apt,120,4
Black Pearl,Entire home/apt,75,22
Black Pearl,Entire home/apt,198,0
Black Pearl,Entire home/apt,500,0
Black Pearl,Entire home/apt,100,8
Black Pearl,Entire home/apt,60,24
Black Pearl,Entire home/apt,120,25
Black Pearl,Entire home/apt,125,55
Black Pearl,Entire home/apt,120,38
Black Pearl,Entire home/apt,275,1
Black Pearl,Private room,85,25
Black Pearl,Entire home/apt,125,1
Black Pearl,Entire home/apt,135,25
Black Pearl,Private room,62,0
Black Pearl,Entire home/apt,300,1
Black Pearl,Private room,125,68
Black Pearl,Entire home/apt,130,82
Broadmoor,Entire home/apt,225,84
Broadmoor,Entire home/apt,79,58
Broadmoor,Entire home/apt,151,6
Broadmoor,Entire home/apt,95,18
Broadmoor,Entire home/apt,90,7
Broadmoor,Private room,125,7
Broadmoor,Private room,65,82
Broadmoor,Entire home/apt,120,46
Broadmoor,Private room,69,33
Broadmoor,Entire home/apt,179,4
Broadmoor,Entire home/apt,1000,4
Broadmoor,Private room,60,91
Broadmoor,Shared room,25,26
Broadmoor,Entire home/apt,125,8
Broadmoor,Shared room,25,38
Broadmoor,Private room,55,1
Broadmoor,Entire home/apt,400,0
Broadmoor,Entire home/apt,89,30
Broadmoor,Entire home/apt,99,59
Broadmoor,Private room,71,33
Broadmoor,Entire home/apt,125,50
Broadmoor,Private room,78,17
Broadmoor,Private room,45,36
Broadmoor,Entire home/apt,115,12
Broadmoor,Entire home/apt,400,0
Broadmoor,Private room,150,5
Broadmoor,Private room,40,8
Broadmoor,Entire home/apt,125,135
Broadmoor,Entire home/apt,120,3
Broadmoor,Entire home/apt,175,3
Broadmoor,Entire home/apt,85,22
Broadmoor,Entire home/apt,178,11
Broadmoor,Entire home/apt,379,1
Broadmoor,Entire home/apt,300,10
Broadmoor,Entire home/apt,160,63
Broadmoor,Private room,120,3
Broadmoor,Private room,35,22
Broadmoor,Entire home/apt,225,0
Broadmoor,Entire home/apt,600,0
Broadmoor,Entire home/apt,79,14
Broadmoor,Entire home/apt,150,109
Broadmoor,Entire home/apt,180,24
Broadmoor,Entire home/apt,150,30
Broadmoor,Entire home/apt,125,41
Broadmoor,Private room,38,18
Broadmoor,Entire home/apt,199,4
Broadmoor,Entire home/apt,160,36
Broadmoor,Entire home/apt,300,4
Broadmoor,Entire home/apt,200,93
Broadmoor,Private room,60,119
Broadmoor,Entire home/apt,165,95
Broadmoor,Private room,100,8
Broadmoor,Entire home/apt,200,2
Broadmoor,Entire home/apt,125,6
Broadmoor,Entire home/apt,650,0
Broadmoor,Private room,76,17
Broadmoor,Entire home/apt,150,35
Broadmoor,Entire home/apt,98,5
Broadmoor,Private room,55,17
Broadmoor,Private room,51,117
Broadmoor,Private room,58,3
Broadmoor,Private room,80,23
Broadmoor,Entire home/apt,95,49
Broadmoor,Shared room,25,12
Broadmoor,Entire home/apt,335,48
Broadmoor,Entire home/apt,117,32
Broadmoor,Entire home/apt,88,38
Broadmoor,Private room,60,113
Broadmoor,Private room,60,22
Broadmoor,Shared room,27,15
Broadmoor,Private room,69,34
Broadmoor,Entire home/apt,95,14
Broadmoor,Private room,350,2
Broadmoor,Entire home/apt,100,12
Broadmoor,Entire home/apt,189,21
Broadmoor,Entire home/apt,89,28
Broadmoor,Entire home/apt,399,35
Broadmoor,Entire home/apt,250,23
Broadmoor,Private room,95,5
Broadmoor,Entire home/apt,125,11
Broadmoor,Private room,49,48
Broadmoor,Entire home/apt,400,0
Broadmoor,Private room,90,1
Broadmoor,Entire home/apt,150,7
Broadmoor,Entire home/apt,82,1
Bywater,Entire home/apt,159,89
Bywater,Entire home/apt,300,3
Bywater,Entire home/apt,250,89
Bywater,Entire home/apt,225,0
Bywater,Entire home/apt,300,35
Bywater,Entire home/apt,250,7
Bywater,Entire home/apt,129,11
Bywater,Entire home/apt,75,4
Bywater,Entire home/apt,115,57
Bywater,Entire home/apt,160,1
Bywater,Entire home/apt,436,10
Bywater,Entire home/apt,99,30
Bywater,Entire home/apt,70,70
Bywater,Entire home/apt,175,10
Bywater,Entire home/apt,290,101
Bywater,Shared room,150,1
Bywater,Entire home/apt,475,7
Bywater,Private room,100,0
Bywater,Entire home/apt,275,59
Bywater,Entire home/apt,175,6
Bywater,Entire home/apt,300,0
Bywater,Private room,50,0
Bywater,Entire home/apt,139,11
Bywater,Entire home/apt,150,3
Bywater,Entire home/apt,99,19
Bywater,Private room,180,3
Bywater,Entire home/apt,120,8
Bywater,Entire home/apt,295,14
Bywater,Entire home/apt,292,21
Bywater,Private room,66,52
Bywater,Entire home/apt,149,30
Bywater,Private room,99,24
Bywater,Entire home/apt,139,29
Bywater,Entire home/apt,130,56
Bywater,Entire home/apt,250,51
Bywater,Entire home/apt,260,13
Bywater,Entire home/apt,200,55
Bywater,Private room,89,212
Bywater,Entire home/apt,130,0
Bywater,Entire home/apt,77,111
Bywater,Entire home/apt,175,22
Bywater,Entire home/apt,100,45
Bywater,Entire home/apt,98,3
Bywater,Private room,65,147
Bywater,Entire home/apt,96,58
Bywater,Entire home/apt,800,2
Bywater,Entire home/apt,160,88
Bywater,Private room,110,2
Bywater,Entire home/apt,75,7
Bywater,Private room,39,2
Bywater,Private room,70,13
Bywater,Entire home/apt,153,45
Bywater,Entire home/apt,117,69
Bywater,Private room,160,1
Bywater,Entire home/apt,120,97
Bywater,Entire home/apt,125,149
Bywater,Entire home/apt,86,270
Bywater,Entire home/apt,130,20
Bywater,Shared room,99,12
Bywater,Private room,49,9
Bywater,Entire home/apt,150,4
Bywater,Entire home/apt,145,3
Bywater,Private room,55,1
Bywater,Entire home/apt,165,6
Bywater,Entire home/apt,195,2
Bywater,Private room,99,9
Bywater,Entire home/apt,140,15
Bywater,Entire home/apt,495,1
Bywater,Private room,54,4
Bywater,Entire home/apt,95,18
Bywater,Entire home/apt,215,47
Bywater,Entire home/apt,90,4
Bywater,Entire home/apt,98,88
Bywater,Entire home/apt,299,6
Bywater,Entire home/apt,105,4
Bywater,Entire home/apt,100,2
Bywater,Entire home/apt,90,7
Bywater,Entire home/apt,250,33
Bywater,Entire home/apt,330,2
Bywater,Entire home/apt,250,6
Bywater,Entire home/apt,325,1
Bywater,Entire home/apt,175,49
Bywater,Entire home/apt,103,39
Bywater,Entire home/apt,125,17
Bywater,Entire home/apt,74,40
Bywater,Private room,300,1
Bywater,Entire home/apt,350,1
Bywater,Private room,125,2
Bywater,Entire home/apt,137,25
Bywater,Entire home/apt,160,110
Bywater,Entire home/apt,120,123
Bywater,Entire home/apt,68,40
Bywater,Private room,129,86
Bywater,Private room,65,152
Bywater,Entire home/apt,180,7
Bywater,Entire home/apt,159,32
Bywater,Private room,90,7
Bywater,Entire home/apt,199,26
Bywater,Entire home/apt,120,192
Bywater,Entire home/apt,98,35
Bywater,Entire home/apt,87,100
Bywater,Private room,99,124
Bywater,Entire home/apt,250,36
Bywater,Entire home/apt,90,29
Bywater,Entire home/apt,220,8
Bywater,Entire home/apt,145,29
Bywater,Entire home/apt,125,0
Bywater,Entire home/apt,100,216
Bywater,Entire home/apt,100,22
Bywater,Entire home/apt,200,24
Bywater,Private room,36,50
Bywater,Entire home/apt,100,138
Bywater,Entire home/apt,225,0
Bywater,Private room,50,49
Bywater,Entire home/apt,300,90
Bywater,Private room,180,0
Bywater,Entire home/apt,125,0
Bywater,Entire home/apt,199,30
Bywater,Entire home/apt,159,87
Bywater,Entire home/apt,150,39
Bywater,Entire home/apt,150,26
Bywater,Entire home/apt,225,3
Bywater,Entire home/apt,224,118
Bywater,Private room,109,3
Bywater,Entire home/apt,100,25
Bywater,Entire home/apt,149,23
Bywater,Entire home/apt,130,49
Bywater,Entire home/apt,290,31
Bywater,Entire home/apt,115,234
Bywater,Entire home/apt,250,0
Bywater,Entire home/apt,65,33
Bywater,Entire home/apt,250,7
Bywater,Private room,40,20
Bywater,Entire home/apt,195,66
Bywater,Entire home/apt,93,134
Bywater,Entire home/apt,99,9
Bywater,Private room,60,17
Bywater,Entire home/apt,101,0
Bywater,Entire home/apt,89,29
Bywater,Private room,80,0
Bywater,Entire home/apt,100,48
Bywater,Private room,80,52
Bywater,Entire home/apt,500,51
Bywater,Entire home/apt,130,9
Bywater,Entire home/apt,45,2
Bywater,Entire home/apt,89,70
Bywater,Entire home/apt,75,145
Bywater,Entire home/apt,140,6
Bywater,Entire home/apt,175,3
Bywater,Entire home/apt,160,137
Bywater,Private room,125,161
Bywater,Entire home/apt,449,31
Bywater,Private room,89,2
Bywater,Private room,65,71
Bywater,Entire home/apt,129,184
Bywater,Entire home/apt,128,94
Bywater,Entire home/apt,125,19
Bywater,Entire home/apt,132,44
Bywater,Entire home/apt,100,147
Bywater,Private room,45,191
Bywater,Entire home/apt,145,10
Bywater,Entire home/apt,1250,1
Bywater,Private room,95,63
Bywater,Entire home/apt,700,0
Bywater,Private room,109,9
Bywater,Private room,60,16
Bywater,Entire home/apt,125,99
Bywater,Private room,65,1
Bywater,Private room,75,71
Bywater,Entire home/apt,150,13
Bywater,Entire home/apt,130,30
Bywater,Entire home/apt,260,34
Bywater,Private room,109,1
Bywater,Entire home/apt,200,41
Bywater,Entire home/apt,95,19
Bywater,Entire home/apt,150,43
Bywater,Private room,70,17
Bywater,Entire home/apt,499,10
Bywater,Entire home/apt,140,65
Bywater,Entire home/apt,125,10
Bywater,Entire home/apt,135,33
Bywater,Entire home/apt,350,11
Bywater,Private room,55,47
Bywater,Entire home/apt,70,116
Bywater,Entire home/apt,105,40
Bywater,Entire home/apt,125,31
Bywater,Entire home/apt,132,15
Bywater,Private room,109,4
Bywater,Entire home/apt,120,5
Bywater,Entire home/apt,190,6
Bywater,Entire home/apt,160,17
Bywater,Entire home/apt,146,73
Bywater,Entire home/apt,130,55
Bywater,Private room,70,1
Bywater,Private room,55,324
Bywater,Entire home/apt,125,98
Bywater,Private room,42,228
Bywater,Entire home/apt,600,38
Bywater,Entire home/apt,78,8
Bywater,Entire home/apt,125,42
Bywater,Entire home/apt,129,53
Bywater,Entire home/apt,150,12
Bywater,Entire home/apt,250,26
Bywater,Entire home/apt,111,64
Bywater,Entire home/apt,120,82
Bywater,Entire home/apt,170,6
Bywater,Entire home/apt,145,7
Bywater,Private room,40,213
Bywater,Entire home/apt,123,81
Bywater,Entire home/apt,95,278
Bywater,Entire home/apt,125,2
Bywater,Entire home/apt,175,76
Bywater,Private room,85,7
Bywater,Entire home/apt,120,251
Bywater,Entire home/apt,75,100
Bywater,Private room,70,88
Bywater,Private room,45,104
Bywater,Private room,36,16
City Park,Private room,79,40
City Park,Private room,120,3
City Park,Entire home/apt,250,0
City Park,Entire home/apt,125,23
City Park,Entire home/apt,100,32
City Park,Entire home/apt,600,26
City Park,Entire home/apt,250,66
City Park,Entire home/apt,90,59
City Park,Entire home/apt,100,8
City Park,Entire home/apt,100,0
City Park,Entire home/apt,141,13
City Park,Entire home/apt,125,5
City Park,Entire home/apt,175,4
City Park,Private room,70,2
City Park,Entire home/apt,99,32
City Park,Entire home/apt,150,22
City Park,Entire home/apt,85,53
City Park,Entire home/apt,600,5
City Park,Entire home/apt,96,95
City Park,Entire home/apt,100,8
City Park,Entire home/apt,350,2
City Park,Entire home/apt,146,0
City Park,Private room,80,7
City Park,Entire home/apt,125,43
City Park,Entire home/apt,150,0
City Park,Private room,99,9
City Park,Private room,500,0
City Park,Entire home/apt,150,0
City Park,Entire home/apt,126,1
City Park,Entire home/apt,200,48
City Park,Entire home/apt,100,39
City Park,Entire home/apt,200,2
City Park,Private room,65,5
City Park,Entire home/apt,750,0
City Park,Private room,59,4
City Park,Entire home/apt,137,3
City Park,Entire home/apt,300,0
City Park,Private room,100,3
City Park,Entire home/apt,125,10
City Park,Entire home/apt,160,120
City Park,Entire home/apt,125,65
City Park,Entire home/apt,150,17
City Park,Entire home/apt,85,0
City Park,Entire home/apt,250,0
City Park,Entire home/apt,300,4
City Park,Entire home/apt,225,6
City Park,Entire home/apt,179,49
City Park,Entire home/apt,89,34
City Park,Private room,80,5
City Park,Private room,175,11
City Park,Entire home/apt,149,1
City Park,Entire home/apt,110,8
City Park,Entire home/apt,150,4
City Park,Entire home/apt,97,33
City Park,Entire home/apt,125,2
City Park,Entire home/apt,119,10
City Park,Entire home/apt,350,6
City Park,Entire home/apt,300,0
City Park,Private room,99,0
City Park,Entire home/apt,120,8
City Park,Entire home/apt,89,96
City Park,Entire home/apt,83,91
City Park,Entire home/apt,169,2
City Park,Private room,85,9
City Park,Entire home/apt,145,12
City Park,Entire home/apt,75,6
City Park,Entire home/apt,225,0
City Park,Private room,79,8
City Park,Entire home/apt,100,38
City Park,Entire home/apt,247,118
City Park,Entire home/apt,150,31
City Park,Shared room,60,2
City Park,Private room,69,9
City Park,Private room,75,3
City Park,Entire home/apt,90,63
City Park,Private room,50,45
City Park,Private room,60,5
City Park,Entire home/apt,300,0
City Park,Entire home/apt,200,14
City Park,Entire home/apt,90,3
City Park,Entire home/apt,200,4
City Park,Entire home/apt,100,3
City Park,Entire home/apt,100,0
Desire Area,Shared room,100,23
Desire Area,Entire home/apt,200,0
Desire Area,Private room,50,2
Desire Area,Entire home/apt,80,13
Dillard,Entire home/apt,125,0
Dillard,Entire home/apt,99,3
Dillard,Private room,59,13
Dillard,Entire home/apt,120,5
Dillard,Entire home/apt,300,5
Dillard,Entire home/apt,200,0
Dillard,Entire home/apt,200,8
Dillard,Private room,65,12
Dillard,Private room,60,101
Dillard,Entire home/apt,69,18
Dillard,Private room,48,126
Dillard,Private room,105,18
Dillard,Entire home/apt,250,4
Dillard,Entire home/apt,199,2
Dillard,Entire home/apt,175,0
Dillard,Private room,47,128
Dillard,Private room,149,8
Freret,Entire home/apt,599,22
Freret,Entire home/apt,139,0
Freret,Private room,65,0
Freret,Entire home/apt,150,16
Freret,Entire home/apt,225,9
Freret,Entire home/apt,187,4
Freret,Entire home/apt,105,8
Freret,Entire home/apt,75,25
Freret,Private room,75,11
Freret,Private room,60,3
Freret,Entire home/apt,99,5
Freret,Entire home/apt,150,6
Freret,Private room,95,66
Freret,Entire home/apt,139,121
Freret,Entire home/apt,130,46
Freret,Entire home/apt,95,12
Freret,Private room,90,1
Freret,Private room,75,12
Freret,Entire home/apt,200,5
Freret,Entire home/apt,325,1
Freret,Shared room,60,53
Freret,Entire home/apt,205,0
Freret,Entire home/apt,100,2
Freret,Private room,200,3
Freret,Entire home/apt,145,34
Freret,Entire home/apt,129,10
Freret,Entire home/apt,150,7
Freret,Private room,90,4
Freret,Private room,90,4
Freret,Private room,45,21
Freret,Entire home/apt,227,2
Freret,Private room,105,6
Freret,Private room,60,102
Freret,Private room,90,15
Freret,Entire home/apt,125,2
Dixon,Entire home/apt,95,37
Dixon,Private room,65,7
Dixon,Entire home/apt,150,3
Dixon,Entire home/apt,70,5
Dixon,Entire home/apt,175,4
East Carrollton,Entire home/apt,132,8
East Carrollton,Entire home/apt,250,0
East Carrollton,Entire home/apt,220,48
East Carrollton,Entire home/apt,150,8
East Carrollton,Entire home/apt,85,0
East Carrollton,Entire home/apt,647,12
East Carrollton,Private room,50,16
East Carrollton,Private room,95,50
East Carrollton,Private room,90,0
East Carrollton,Private room,70,0
East Carrollton,Entire home/apt,175,95
East Carrollton,Private room,40,36
East Carrollton,Entire home/apt,85,7
East Carrollton,Entire home/apt,300,1
East Carrollton,Entire home/apt,120,2
East Carrollton,Entire home/apt,155,2
East Carrollton,Entire home/apt,110,50
East Carrollton,Entire home/apt,125,35
East Carrollton,Private room,100,3
East Carrollton,Entire home/apt,80,12
East Carrollton,Entire home/apt,150,19
East Carrollton,Entire home/apt,100,53
East Carrollton,Entire home/apt,129,14
East Carrollton,Entire home/apt,975,4
East Carrollton,Private room,200,0
East Carrollton,Private room,50,4
East Carrollton,Entire home/apt,275,6
East Carrollton,Private room,200,5
East Carrollton,Entire home/apt,165,1
East Carrollton,Entire home/apt,300,0
East Carrollton,Entire home/apt,140,0
East Carrollton,Entire home/apt,295,7
East Carrollton,Private room,400,1
East Carrollton,Private room,95,0
East Carrollton,Entire home/apt,235,10
East Carrollton,Private room,50,1
East Carrollton,Entire home/apt,150,4
East Carrollton,Entire home/apt,239,4
East Carrollton,Entire home/apt,125,2
East Carrollton,Entire home/apt,150,0
East Carrollton,Private room,50,11
East Carrollton,Private room,51,2
East Carrollton,Private room,50,2
East Carrollton,Private room,50,11
East Carrollton,Entire home/apt,160,11
East Carrollton,Entire home/apt,150,34
East Carrollton,Entire home/apt,110,117
East Carrollton,Entire home/apt,525,42
East Carrollton,Entire home/apt,125,0
East Carrollton,Private room,250,0
East Carrollton,Private room,65,6
East Carrollton,Shared room,33,34
East Carrollton,Private room,69,11
East Carrollton,Private room,39,4
East Carrollton,Entire home/apt,120,7
East Carrollton,Entire home/apt,150,0
East Carrollton,Private room,100,76
East Carrollton,Private room,42,13
East Carrollton,Entire home/apt,170,28
East Carrollton,Entire home/apt,90,3
East Carrollton,Entire home/apt,250,5
East Carrollton,Entire home/apt,325,1
East Carrollton,Private room,100,7
East Carrollton,Private room,120,9
East Carrollton,Entire home/apt,109,3
East Carrollton,Private room,49,5
East Carrollton,Entire home/apt,250,7
East Riverside,Entire home/apt,295,2
East Riverside,Entire home/apt,200,8
East Riverside,Entire home/apt,900,0
East Riverside,Entire home/apt,100,5
East Riverside,Entire home/apt,250,8
East Riverside,Private room,90,8
East Riverside,Entire home/apt,250,85
East Riverside,Entire home/apt,200,29
East Riverside,Entire home/apt,375,0
East Riverside,Entire home/apt,850,13
East Riverside,Entire home/apt,110,61
East Riverside,Entire home/apt,195,14
East Riverside,Private room,58,119
East Riverside,Entire home/apt,170,6
East Riverside,Private room,105,2
East Riverside,Entire home/apt,195,12
East Riverside,Entire home/apt,200,5
East Riverside,Entire home/apt,75,81
East Riverside,Entire home/apt,110,23
East Riverside,Entire home/apt,160,39
East Riverside,Entire home/apt,81,0
East Riverside,Entire home/apt,980,0
East Riverside,Private room,65,12
East Riverside,Entire home/apt,200,5
East Riverside,Entire home/apt,125,6
East Riverside,Entire home/apt,250,9
East Riverside,Entire home/apt,79,70
East Riverside,Private room,94,10
East Riverside,Private room,75,9
East Riverside,Entire home/apt,95,14
East Riverside,Private room,400,0
East Riverside,Entire home/apt,395,0
East Riverside,Entire home/apt,200,0
East Riverside,Private room,75,5
East Riverside,Entire home/apt,250,38
East Riverside,Entire home/apt,99,93
East Riverside,Entire home/apt,192,85
East Riverside,Private room,800,0
East Riverside,Entire home/apt,54,48
East Riverside,Entire home/apt,125,56
East Riverside,Entire home/apt,70,101
East Riverside,Private room,150,1
East Riverside,Entire home/apt,165,20
East Riverside,Entire home/apt,99,117
East Riverside,Entire home/apt,101,4
East Riverside,Private room,100,19
East Riverside,Entire home/apt,160,104
East Riverside,Private room,225,2
East Riverside,Entire home/apt,110,20
East Riverside,Private room,65,52
East Riverside,Entire home/apt,350,3
East Riverside,Entire home/apt,100,31
East Riverside,Entire home/apt,1250,4
East Riverside,Entire home/apt,230,84
East Riverside,Entire home/apt,75,77
East Riverside,Entire home/apt,150,2
East Riverside,Entire home/apt,39,49
East Riverside,Entire home/apt,95,5
East Riverside,Entire home/apt,125,12
East Riverside,Private room,80,6
East Riverside,Entire home/apt,119,21
East Riverside,Entire home/apt,80,121
East Riverside,Entire home/apt,100,6
East Riverside,Entire home/apt,110,10
East Riverside,Entire home/apt,199,0
East Riverside,Entire home/apt,300,0
East Riverside,Entire home/apt,175,31
East Riverside,Entire home/apt,99,0
East Riverside,Private room,105,35
East Riverside,Private room,120,33
East Riverside,Entire home/apt,79,69
East Riverside,Entire home/apt,225,6
East Riverside,Entire home/apt,300,11
East Riverside,Entire home/apt,250,21
East Riverside,Entire home/apt,200,60
East Riverside,Entire home/apt,100,61
East Riverside,Entire home/apt,175,7
East Riverside,Private room,75,13
East Riverside,Entire home/apt,275,15
East Riverside,Entire home/apt,227,4
East Riverside,Private room,70,24
East Riverside,Entire home/apt,300,3
East Riverside,Private room,75,10
East Riverside,Entire home/apt,125,5
East Riverside,Entire home/apt,99,34
East Riverside,Private room,75,8
East Riverside,Entire home/apt,150,6
East Riverside,Private room,115,13
East Riverside,Entire home/apt,250,2
East Riverside,Private room,119,1
East Riverside,Entire home/apt,375,31
East Riverside,Private room,82,13
East Riverside,Entire home/apt,495,16
Fairgrounds,Private room,53,32
Fairgrounds,Private room,75,0
Fairgrounds,Private room,65,4
Fairgrounds,Entire home/apt,150,47
Fairgrounds,Private room,60,22
Fairgrounds,Entire home/apt,229,36
Fairgrounds,Entire home/apt,400,0
Fairgrounds,Entire home/apt,150,0
Fairgrounds,Entire home/apt,125,0
Fairgrounds,Entire home/apt,145,3
Fairgrounds,Entire home/apt,75,15
Fairgrounds,Entire home/apt,73,36
Fairgrounds,Private room,99,26
Fairgrounds,Entire home/apt,160,20
Fairgrounds,Private room,51,2
Fairgrounds,Private room,36,2
Fairgrounds,Entire home/apt,140,4
Fairgrounds,Entire home/apt,65,74
Fairgrounds,Entire home/apt,100,11
Fairgrounds,Private room,150,0
Fairgrounds,Private room,150,3
Fairgrounds,Private room,55,1
Fairgrounds,Entire home/apt,179,1
Fairgrounds,Entire home/apt,99,73
Fairgrounds,Entire home/apt,122,16
Fairgrounds,Entire home/apt,175,6
Fairgrounds,Shared room,152,34
Fairgrounds,Entire home/apt,100,1
Fairgrounds,Entire home/apt,150,4
Fairgrounds,Entire home/apt,150,11
Fairgrounds,Entire home/apt,525,3
Fairgrounds,Entire home/apt,125,33
Fairgrounds,Entire home/apt,90,29
Fairgrounds,Entire home/apt,175,15
Fairgrounds,Entire home/apt,150,32
Fairgrounds,Private room,120,0
Fairgrounds,Entire home/apt,80,71
Fairgrounds,Entire home/apt,150,71
Fairgrounds,Entire home/apt,250,0
Fairgrounds,Entire home/apt,100,105
Fairgrounds,Private room,55,11
Fairgrounds,Private room,100,0
Fairgrounds,Entire home/apt,105,0
Fairgrounds,Entire home/apt,150,9
